,TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
7226,3013751,-5.0,246932.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,312.0,215.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,Windows
7227,3013754,-45.0,219441.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,410.0,533.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1600x900,match_status:2,T,F,T,T,desktop,rv:11.0
7228,3013758,-20.0,198638.0,,,7.0,-27.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
7229,3013761,-5.0,90269.0,0.0,0.0,4.0,-10.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,15.0,352.0,489.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,F,mobile,iOS Device
7230,3013765,-5.0,139038.0,0.0,0.0,6.0,-10.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,15.0,352.0,489.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,F,mobile,iOS Device
7231,3013766,-5.0,236183.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,574.0,561.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
7232,3013769,-5.0,196132.0,0.0,0.0,8.0,-10.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,15.0,352.0,489.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,F,mobile,iOS Device
7233,3013778,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7234,3013779,-5.0,98688.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-420.0,New,NotFound,166.0,,372.0,324.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari generic,24.0,5120x2880,match_status:2,T,F,F,F,desktop,MacOS
7235,3013780,0.0,208309.0,,,2.0,-13.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,352.0,600.0,,,,,,,,New,NotFound,iOS 11.1.1,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,T,T,mobile,iOS Device
7236,3013785,-5.0,86877.0,,,0.0,-6.0,,,0.0,0.0,96.1999969482422,NotFound,52.0,-480.0,New,NotFound,166.0,,500.0,177.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
7237,3013794,-5.0,47357.0,,,,,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,633.0,391.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,,match_status:0,T,F,T,T,desktop,Windows
7238,3013796,-5.0,191744.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
7239,3013800,-10.0,110542.0,,,,,6.0,-8.0,0.0,0.0,99.01000213623048,NotFound,51.0,-300.0,New,NotFound,,,,,317.0,14.0,IP_PROXY:ANONYMOUS,16.0,205.0,146.0,Found,Found,Found,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
7240,3013801,-5.0,40406.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,,529.0,549.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,F,mobile,iOS Device
7241,3013802,-5.0,99443.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,341.0,222.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
7242,3013804,0.0,7929.0,,,30.0,-64.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,13.0,410.0,161.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,T,T,T,desktop,Trident/7.0
7243,3013816,-5.0,16835.0,0.0,0.0,8.0,0.0,,,2.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,337.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
7244,3013820,-5.0,256711.0,,,,,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,368.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2732x2048,match_status:1,T,F,F,T,mobile,iOS Device
7245,3013822,-5.0,66904.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,548.0,100.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
7246,3013824,-5.0,69488.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,312.0,277.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
7247,3013825,-5.0,130644.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,312.0,277.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
7248,3013829,-5.0,97400.0,,,28.0,-47.0,,,,,100.0,NotFound,49.0,-420.0,New,NotFound,166.0,12.0,122.0,222.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
7249,3013830,-5.0,51249.0,,,0.0,0.0,,,0.0,0.0,97.5,NotFound,52.0,-300.0,New,NotFound,166.0,,454.0,600.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
7250,3013831,0.0,81937.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,215.0,489.0,,,,,,,,Found,Found,iOS 11.0.3,chrome 62.0 for ios,32.0,2048x1536,match_status:2,T,F,T,T,mobile,iOS Device
7251,3013834,-5.0,23982.0,,,12.0,-7.0,,,0.0,0.0,92.55999755859376,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,638.0,391.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
7252,3013836,-5.0,53551.0,0.0,0.0,1.0,-8.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,542.0,489.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1024x768,match_status:2,T,F,T,T,desktop,Windows
7253,3013840,-35.0,51411.0,,,,,30.0,-100.0,,,100.0,NotFound,63.0,-360.0,Unknown,,,,,,691.0,14.0,IP_PROXY:ANONYMOUS,15.0,286.0,168.0,Found,New,NotFound,Windows 7,chrome 61.0,24.0,1600x1200,,T,F,F,T,desktop,Windows
7254,3013842,-5.0,54269.0,1.0,0.0,0.0,-8.0,,,1.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,542.0,489.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1024x768,match_status:2,T,F,T,T,desktop,Windows
7255,3013851,0.0,47777.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,215.0,489.0,,,,,,,,Found,Found,iOS 11.0.3,chrome 62.0 for ios,32.0,2048x1536,match_status:2,T,F,T,T,mobile,iOS Device
7256,3013852,0.0,24143.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,542.0,222.0,,,,,,,,New,NotFound,Mac OS X 10_10_5,safari generic,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
7257,3013858,-5.0,114985.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
7258,3013862,-5.0,44378.0,,,0.0,-1.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,410.0,333.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,chrome 62.0,24.0,2560x1440,match_status:2,T,F,T,F,desktop,MacOS
7259,3013863,-5.0,214298.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,312.0,222.0,,,,,,,,New,NotFound,Mac OS X 10_12_2,safari generic,24.0,1440x900,match_status:2,T,F,F,F,desktop,MacOS
7260,3013864,-5.0,60310.0,,,1.0,0.0,,,0.0,0.0,96.43000030517578,NotFound,52.0,-420.0,New,NotFound,166.0,,372.0,324.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
7261,3013881,0.0,23544.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,542.0,600.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
7262,3013883,-20.0,47916.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,Unknown,,166.0,15.0,100.0,533.0,,,,,,,,New,NotFound,iOS,,32.0,1136x640,match_status:1,T,F,F,T,mobile,iOS Device
7263,3013884,-5.0,69572.0,0.0,0.0,0.0,-8.0,,,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,15.0,352.0,394.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
7264,3013885,0.0,137636.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,100.0,533.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,T,T,T,desktop,Trident/7.0
7265,3013887,-5.0,80398.0,,,7.0,-7.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,529.0,600.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for tablet,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
7266,3013893,-5.0,117740.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,410.0,161.0,,,,,,,,Found,Found,Mac OS X 10_11_6,safari generic,24.0,1920x1080,match_status:2,T,T,F,T,desktop,MacOS
7267,3013897,-5.0,193421.0,,,13.0,-8.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,12.0,410.0,489.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for tablet,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
7268,3013898,-25.0,137741.0,,,3.0,-5.0,,,0.0,0.0,95.08000183105469,NotFound,63.0,,Unknown,,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,F,T,desktop,rv:11.0
7269,3013903,-5.0,327195.0,,,8.0,-12.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,420.0,549.0,,,,,,,,New,NotFound,Android 6.0.1,chrome 53.0 for android,32.0,1280x720,match_status:2,T,F,T,F,mobile,LGLS676 Build/MXB48T
7270,3013904,-40.0,98198.0,,,9.0,-9.0,,,,,100.0,NotFound,18.0,-480.0,New,NotFound,166.0,15.0,321.0,222.0,,,,,,,,New,NotFound,Android 7.0,chrome 62.0 for android,32.0,1280x720,match_status:2,T,F,T,T,mobile,LGMP260 Build/NRD90U
7271,3013906,-10.0,21963.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,312.0,256.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
7272,3013907,-10.0,65185.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,63.0,-360.0,Found,Found,166.0,,621.0,611.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,F,T,desktop,Trident/7.0
7273,3013908,-5.0,87269.0,,,1.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,548.0,214.0,,,,,,,,New,NotFound,Android 7.0,samsung browser 6.2,32.0,2220x1080,match_status:2,T,F,T,F,mobile,SAMSUNG SM-G950U Build/NRD90M
7274,3013910,-10.0,115657.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,63.0,-360.0,Found,Found,166.0,,621.0,611.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,F,T,desktop,Trident/7.0
7275,3013912,-25.0,320248.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,649.0,305.0,,,,,,,,New,NotFound,,mobile safari 10.0,,,,F,F,F,T,mobile,
7276,3013914,-5.0,178296.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,533.0,,,,,,,,New,NotFound,iOS,mobile safari 9.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
7277,3013915,-5.0,441195.0,0.0,0.0,10.0,-8.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,12.0,410.0,489.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for tablet,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
7278,3013923,0.0,28197.0,,,12.0,-26.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,13.0,315.0,222.0,,,,,,,,New,NotFound,Android 7.0,chrome 62.0 for android,32.0,1280x720,match_status:2,T,F,T,T,mobile,SM-G930P Build/NRD90M
7279,3013927,-10.0,69709.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,63.0,-360.0,Found,Found,166.0,,621.0,611.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,F,T,desktop,Trident/7.0
7280,3013933,-25.0,115362.0,,,13.0,-14.0,,,,,100.0,NotFound,49.0,-480.0,Unknown,,166.0,13.0,321.0,222.0,,,,,,,,New,NotFound,iOS 10.2.1,mobile safari 10.0,32.0,1136x640,match_status:2,T,F,F,T,mobile,iOS Device
7281,3013935,0.0,12405.0,,,0.0,-1.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,445.0,549.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
7282,3013937,-25.0,296036.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,649.0,305.0,,,,,,,,New,NotFound,,mobile safari 10.0,,,,F,F,F,T,mobile,
7283,3013939,-5.0,94540.0,,,0.0,0.0,,,,,100.0,NotFound,25.0,,New,NotFound,159.0,26.0,194.0,633.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
7284,3013942,-25.0,68967.0,,,12.0,-14.0,,,0.0,0.0,100.0,Found,49.0,-480.0,Unknown,,166.0,13.0,321.0,222.0,,,,,,,,Found,Found,iOS 10.2.1,mobile safari 10.0,32.0,1136x640,match_status:2,T,F,F,T,mobile,iOS Device
7285,3013944,-5.0,76770.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,390.0,489.0,,,,,,,,New,NotFound,Mac OS X 10_10_5,safari generic,24.0,2880x1800,match_status:2,T,F,F,T,desktop,MacOS
7286,3013945,-5.0,346894.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
7287,3013952,-5.0,91530.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,,390.0,489.0,,,,,,,,Found,Found,Mac OS X 10_10_5,safari generic,24.0,2880x1800,match_status:2,T,F,F,T,desktop,MacOS
7288,3013954,-5.0,101181.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,410.0,280.0,,,,,,,,New,NotFound,Windows 10,edge 15.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
7289,3013961,-5.0,130861.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-360.0,Found,Found,166.0,15.0,621.0,611.0,,,,,,,,Found,Found,iOS 11.0.3,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,T,F,mobile,iOS Device
7290,3013964,-5.0,61192.0,0.0,0.0,25.0,-19.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,426.0,484.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
7291,3013967,-5.0,111193.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,312.0,256.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
7292,3013969,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7293,3013975,-5.0,58974.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,215.0,500.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
7294,3013981,-25.0,80435.0,,,1.0,-4.0,,,0.0,0.0,95.08000183105469,NotFound,63.0,,Unknown,,225.0,,427.0,127.0,,,,,,,,Found,Found,,firefox,,,,F,F,F,T,desktop,
7295,3013983,-5.0,17860.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,410.0,214.0,,,,,,,,Found,Found,Windows 10,chrome 60.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
7296,3013984,-5.0,82798.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,583.0,500.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
7297,3013990,-5.0,92760.0,0.0,0.0,3.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,T,T,desktop,rv:11.0
7298,3013991,-5.0,22684.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,193.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
7299,3013995,-5.0,192324.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,130.0,600.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
7300,3013999,-5.0,115323.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,633.0,391.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari generic,24.0,2560x1440,match_status:1,T,F,F,F,desktop,MacOS
7301,3014005,-5.0,102170.0,0.0,0.0,18.0,-18.0,,,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,12.0,410.0,225.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
7302,3014008,-5.0,161150.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,529.0,600.0,,,,,,,,New,NotFound,Windows 10,edge 15.0,24.0,1366x768,match_status:1,T,F,T,T,desktop,Windows
7303,3014013,-5.0,91389.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,193.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
7304,3014014,0.0,69504.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,13.0,621.0,611.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for tablet,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
7305,3014020,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306,3014037,0.0,39062.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,100.0,533.0,,,,,,,,Found,Found,Mac OS X 10_11_6,chrome 62.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
7307,3014039,0.0,34540.0,,,0.0,-1.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,529.0,575.0,,,,,,,,New,NotFound,func,chrome 62.0 for ios,32.0,2048x1536,match_status:2,T,F,T,T,mobile,
7308,3014041,0.0,8314.0,0.0,0.0,23.0,-2.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,410.0,489.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
7309,3014044,0.0,80986.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,100.0,533.0,,,,,,,,Found,Found,Mac OS X 10_11_6,chrome 62.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
7310,3014045,-5.0,175680.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,533.0,,,,,,,,New,NotFound,iOS 11.2.0,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,F,mobile,iOS Device
7311,3014048,-5.0,45875.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,215.0,333.0,,,,,,,,Found,Found,Windows 10,firefox generic,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
7312,3014050,-5.0,34693.0,,,0.0,0.0,,,0.0,0.0,92.5500030517578,NotFound,52.0,-480.0,New,NotFound,166.0,13.0,621.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
7313,3014052,-30.0,143997.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
7314,3014053,-10.0,54513.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,63.0,-360.0,Found,Found,166.0,,621.0,611.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,F,T,desktop,Trident/7.0
7315,3014057,-5.0,78451.0,,,20.0,-45.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,410.0,333.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Trident/7.0
7316,3014058,-5.0,119315.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,100.0,535.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
7317,3014060,-10.0,254137.0,,,10.0,-20.0,4.0,-54.0,,,100.0,NotFound,55.0,-300.0,New,NotFound,166.0,13.0,122.0,256.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,102.0,Found,New,NotFound,Android 6.0,chrome 62.0 for android,32.0,1280x720,match_status:2,T,F,T,T,mobile,MotoG3 Build/MPIS24.65-25.1-19
7318,3014069,-5.0,46596.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
7319,3014076,-20.0,343143.0,,,0.0,0.0,,,,,100.0,NotFound,61.0,-360.0,New,NotFound,225.0,,427.0,417.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
7320,3014078,-5.0,73211.0,0.0,0.0,29.0,-53.0,,,0.0,0.0,100.0,NotFound,49.0,-480.0,Found,Found,166.0,13.0,122.0,222.0,,,,,,,,Found,Found,Android 7.0,samsung browser 6.2,32.0,2220x1080,match_status:2,T,F,T,F,mobile,SAMSUNG SM-G892A Build/NRD90M
7321,3014084,-5.0,101175.0,,,30.0,-5.0,,,0.0,0.0,95.18000030517578,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,597.0,,,,,,,,Found,Found,Windows 7,chrome 60.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
7322,3014086,0.0,111005.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,529.0,600.0,,,,,,,,New,NotFound,Windows 10,chrome 51.0,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Windows
7323,3014087,-5.0,160013.0,0.0,0.0,29.0,-5.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,13.0,410.0,597.0,,,,,,,,Found,Found,Windows 7,chrome 60.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
7324,3014091,-5.0,43144.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
7325,3014094,-5.0,83464.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
7326,3014095,-10.0,83464.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
7327,3014096,-10.0,99010.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
7328,3014097,-10.0,99010.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
